time,x,y,altitude,velocity,mach,mass,phase
510.3,3.08011e+06,0,376233,13446.5,49.0678,11686.4,BOOST
510.4,3.08145e+06,0,376163,13454.9,49.0984,11657.7,BOOST
510.5,3.08279e+06,0,376092,13463.3,49.129,11628.9,BOOST
510.6,3.08414e+06,0,376021,13471.7,49.1597,11600.2,BOOST
510.7,3.08548e+06,0,375950,13480.1,49.1905,11571.4,BOOST
510.8,3.08683e+06,0,375879,13488.6,49.2214,11542.7,BOOST
510.9,3.08818e+06,0,375808,13497.1,49.2523,11513.9,BOOST
511,3.08953e+06,0,375738,13505.6,49.2833,11485.2,BOOST
511.1,3.09088e+06,0,375667,13514.1,49.3144,11456.5,BOOST
511.2,3.09223e+06,0,375596,13522.6,49.3456,11427.7,BOOST
511.3,3.09358e+06,0,375525,13531.2,49.3768,11399,BOOST
511.4,3.09493e+06,0,375454,13539.8,49.4081,11370.2,BOOST
511.5,3.09628e+06,0,375383,13548.4,49.4395,11341.5,BOOST
511.6,3.09763e+06,0,375312,13557,49.471,11312.7,BOOST
511.7,3.09899e+06,0,375241,13565.6,49.5026,11284,BOOST
511.8,3.10034e+06,0,375170,13574.3,49.5342,11255.2,BOOST
511.9,3.1017e+06,0,375099,13583,49.566,11226.5,BOOST
512,3.10306e+06,0,375028,13591.7,49.5978,11197.7,BOOST
512.1,3.10441e+06,0,374956,13600.5,49.6296,11169,BOOST
512.2,3.10577e+06,0,374885,13609.2,49.6616,11140.3,BOOST
512.3,3.10713e+06,0,374814,13618,49.6937,11111.5,BOOST
512.4,3.10849e+06,0,374743,13626.8,49.7258,11082.8,BOOST
512.5,3.10985e+06,0,374672,13635.6,49.758,11054,BOOST
512.6,3.11122e+06,0,374600,13644.5,49.7903,11025.3,BOOST
512.7,3.11258e+06,0,374529,13653.4,49.8227,10996.5,BOOST
512.8,3.11394e+06,0,374458,13662.3,49.8552,10967.8,BOOST
512.9,3.11531e+06,0,374387,13671.2,49.8877,10939,BOOST
513,3.11667e+06,0,374315,13680.1,49.9203,10910.3,BOOST
513.1,3.11804e+06,0,374244,13689.1,49.9531,10881.5,BOOST
513.2,3.11941e+06,0,374173,13698.1,49.9859,10852.8,BOOST
513.3,3.12078e+06,0,374101,13707.1,50.0188,10824.1,BOOST
513.4,3.12215e+06,0,374030,13716.1,50.0518,10795.3,BOOST
513.5,3.12352e+06,0,373958,13725.2,50.0848,10766.6,BOOST
513.6,3.12489e+06,0,373887,13734.3,50.118,10737.8,BOOST
513.7,3.12626e+06,0,373816,13743.4,50.1512,10709.1,BOOST
513.8,3.12763e+06,0,373744,13752.5,50.1846,10680.3,BOOST
513.9,3.12901e+06,0,373673,13761.7,50.218,10651.6,BOOST
514,3.13038e+06,0,373601,13770.9,50.2515,10622.8,BOOST
514.1,3.13176e+06,0,373530,13780.1,50.2851,10594.1,BOOST
514.2,3.13313e+06,0,373458,13789.3,50.3188,10565.3,BOOST
514.3,3.13451e+06,0,373387,13798.6,50.3526,10536.6,BOOST
514.4,3.13589e+06,0,373315,13807.9,50.3865,10507.9,BOOST
514.5,3.13727e+06,0,373243,13817.2,50.4204,10479.1,BOOST
514.6,3.13865e+06,0,373172,13826.5,50.4545,10450.4,BOOST
514.7,3.14003e+06,0,373100,13835.9,50.4887,10421.6,BOOST
514.8,3.14141e+06,0,373028,13845.3,50.5229,10392.9,BOOST
514.9,3.1428e+06,0,372957,13854.7,50.5572,10364.1,BOOST
515,3.14418e+06,0,372885,13864.1,50.5917,10335.4,BOOST
515.1,3.14556e+06,0,372813,13873.6,50.6262,10306.6,BOOST
515.2,3.14695e+06,0,372742,13883.1,50.6609,10277.9,BOOST
515.3,3.14834e+06,0,372670,13892.6,50.6956,10249.1,BOOST
515.4,3.14973e+06,0,372598,13902.1,50.7304,10220.4,BOOST
515.5,3.15111e+06,0,372527,13911.7,50.7653,10191.7,BOOST
515.6,3.1525e+06,0,372455,13921.3,50.8003,10162.9,BOOST
515.7,3.15389e+06,0,372383,13930.9,50.8355,10134.2,BOOST
515.8,3.15529e+06,0,372311,13940.6,50.8707,10105.4,BOOST
515.9,3.15668e+06,0,372239,13950.2,50.906,10076.7,BOOST
516,3.15807e+06,0,372168,13959.9,50.9414,10047.9,BOOST
516.1,3.15947e+06,0,372096,13969.7,50.9769,10019.2,BOOST
516.2,3.16086e+06,0,372024,13979.4,51.0126,9990.44,BOOST
516.3,3.16226e+06,0,371952,13989.2,51.0483,9961.7,BOOST
516.4,3.16366e+06,0,371880,13999,51.0841,9932.95,BOOST
516.5,3.16506e+06,0,371808,14008.9,51.12,9904.2,BOOST
516.6,3.16646e+06,0,371737,14018.8,51.1561,9875.46,BOOST
516.7,3.16786e+06,0,371665,14028.7,51.1922,9846.71,BOOST
516.8,3.16926e+06,0,371593,14038.6,51.2285,9817.97,BOOST
516.9,3.17066e+06,0,371521,14048.6,51.2648,9789.22,BOOST
517,3.17206e+06,0,371449,14058.6,51.3013,9760.48,BOOST
517.1,3.17347e+06,0,371377,14068.6,51.3378,9731.73,BOOST
517.2,3.17487e+06,0,371305,14078.6,51.3745,9702.99,BOOST
517.3,3.17628e+06,0,371233,14088.7,51.4113,9674.24,BOOST
517.4,3.17769e+06,0,371161,14098.8,51.4482,9645.5,BOOST
517.5,3.1791e+06,0,371089,14108.9,51.4851,9616.75,BOOST
517.6,3.18051e+06,0,371017,14119.1,51.5223,9588,BOOST
517.7,3.18192e+06,0,370945,14129.3,51.5595,9559.26,BOOST
517.8,3.18333e+06,0,370873,14139.5,51.5968,9530.51,BOOST
517.9,3.18474e+06,0,370801,14149.8,51.6342,9501.77,BOOST
518,3.18615e+06,0,370729,14160.1,51.6718,9473.02,BOOST
518.1,3.18757e+06,0,370657,14170.4,51.7095,9444.28,BOOST
518.2,3.18898e+06,0,370585,14180.8,51.7472,9415.53,BOOST
518.3,3.1904e+06,0,370513,14191.2,51.7851,9386.79,BOOST
518.4,3.19182e+06,0,370441,14201.6,51.8232,9358.04,BOOST
518.5,3.19324e+06,0,370369,14212,51.8613,9329.3,BOOST
518.6,3.19466e+06,0,370297,14222.5,51.8995,9300.55,BOOST
518.7,3.19608e+06,0,370225,14233,51.9379,9271.8,BOOST
518.8,3.1975e+06,0,370153,14243.6,51.9764,9243.06,BOOST
518.9,3.19892e+06,0,370081,14254.1,52.015,9214.31,BOOST
519,3.20035e+06,0,370008,14264.8,52.0537,9185.57,BOOST
519.1,3.20177e+06,0,369936,14275.4,52.0926,9156.82,BOOST
519.2,3.2032e+06,0,369864,14286.1,52.1315,9128.08,BOOST
519.3,3.20463e+06,0,369792,14296.8,52.1706,9099.33,BOOST
519.4,3.20606e+06,0,369720,14307.5,52.2098,9070.59,BOOST
519.5,3.20748e+06,0,369648,14318.3,52.2492,9041.84,BOOST
519.6,3.20892e+06,0,369576,14329.1,52.2886,9013.1,BOOST
519.7,3.21035e+06,0,369504,14340,52.3282,8984.35,BOOST
519.8,3.21178e+06,0,369432,14350.9,52.3679,8955.6,BOOST
519.9,3.21321e+06,0,369359,14361.8,52.4077,8926.86,BOOST
520,3.21465e+06,0,369287,14372.7,52.4477,8898.11,BOOST
520.1,3.21608e+06,0,369215,14383.7,52.4878,8869.37,BOOST
520.2,3.21752e+06,0,369143,14394.7,52.528,8840.62,BOOST
520.3,3.21896e+06,0,369071,14405.8,52.5684,8811.88,BOOST
520.4,3.2204e+06,0,368999,14416.9,52.6089,8783.13,BOOST
520.5,3.22184e+06,0,368927,14428,52.6495,8754.39,BOOST
520.6,3.22328e+06,0,368855,14439.2,52.6902,8725.64,BOOST
520.7,3.22472e+06,0,368782,14450.4,52.7311,8696.9,BOOST
520.8,3.22617e+06,0,368710,14461.6,52.7722,8668.15,BOOST
520.9,3.22761e+06,0,368638,14472.9,52.8133,8639.4,BOOST
521,3.22906e+06,0,368566,14484.2,52.8546,8610.66,BOOST
521.1,3.23051e+06,0,368494,14495.6,52.896,8581.91,BOOST
521.2,3.23195e+06,0,368422,14507,52.9376,8553.17,BOOST
521.3,3.2334e+06,0,368350,14518.4,52.9793,8524.42,BOOST
521.4,3.23485e+06,0,368278,14529.9,53.0212,8495.68,BOOST
521.5,3.23631e+06,0,368205,14541.4,53.0632,8466.93,BOOST
521.6,3.23776e+06,0,368133,14552.9,53.1053,8438.19,BOOST
521.7,3.23921e+06,0,368061,14564.5,53.1476,8409.44,BOOST
521.8,3.24067e+06,0,367989,14576.1,53.19,8380.7,BOOST
521.9,3.24212e+06,0,367917,14587.8,53.2325,8351.95,BOOST
522,3.24358e+06,0,367845,14599.5,53.2753,8323.2,BOOST
522.1,3.24504e+06,0,367773,14611.3,53.3181,8294.46,BOOST
522.2,3.2465e+06,0,367701,14623,53.3611,8265.71,BOOST
522.3,3.24796e+06,0,367629,14634.9,53.4043,8236.97,BOOST
522.4,3.24942e+06,0,367557,14646.7,53.4476,8208.22,BOOST
522.5,3.25089e+06,0,367484,14658.6,53.491,8179.48,BOOST
522.6,3.25235e+06,0,367412,14670.6,53.5347,8150.73,BOOST
522.7,3.25382e+06,0,367340,14682.6,53.5784,8121.99,BOOST
522.8,3.25529e+06,0,367268,14694.6,53.6223,8093.24,BOOST
522.9,3.25675e+06,0,367196,14706.7,53.6664,8064.5,BOOST
523,3.25822e+06,0,367124,14718.8,53.7106,8035.75,BOOST
523.1,3.25969e+06,0,367052,14731,53.755,8007,BOOST
523.2,3.26117e+06,0,366980,14743.2,53.7996,7978.26,BOOST
523.3,3.26264e+06,0,366908,14755.4,53.8443,7949.51,BOOST
523.4,3.26411e+06,0,366836,14767.7,53.8892,7920.77,BOOST
523.5,3.26559e+06,0,366764,14780.1,53.9342,7892.02,BOOST
523.6,3.26707e+06,0,366692,14792.5,53.9794,7863.28,BOOST
523.7,3.26854e+06,0,366620,14804.9,54.0248,7834.53,BOOST
523.8,3.27002e+06,0,366548,14817.4,54.0703,7805.79,BOOST
523.9,3.2715e+06,0,366476,14829.9,54.116,7777.04,BOOST
524,3.27299e+06,0,366404,14842.5,54.1618,7748.3,BOOST
524.1,3.27447e+06,0,366332,14855.1,54.2079,7719.55,BOOST
524.2,3.27595e+06,0,366260,14867.7,54.2541,7690.8,BOOST
524.3,3.27744e+06,0,366189,14880.5,54.3005,7662.06,BOOST
524.4,3.27893e+06,0,366117,14893.2,54.347,7633.31,BOOST
524.5,3.28041e+06,0,366045,14906,54.3937,7604.57,BOOST
524.6,3.2819e+06,0,365973,14918.9,54.4407,7575.82,BOOST
524.7,3.28339e+06,0,365901,14931.8,54.4877,7547.08,BOOST
524.8,3.28489e+06,0,365829,14944.7,54.535,7518.33,BOOST
524.9,3.28638e+06,0,365757,14957.7,54.5824,7489.59,BOOST
525,3.28787e+06,0,365686,14970.8,54.6301,7460.84,BOOST
525.1,3.28937e+06,0,365614,14983.9,54.6779,7432.1,BOOST
525.2,3.29087e+06,0,365542,14997,54.7259,7403.35,BOOST
525.3,3.29237e+06,0,365470,15010.2,54.774,7374.6,BOOST
525.4,3.29387e+06,0,365399,15023.5,54.8224,7345.86,BOOST
525.5,3.29537e+06,0,365327,15036.8,54.8709,7317.11,BOOST
525.6,3.29687e+06,0,365255,15050.1,54.9197,7288.37,BOOST
525.7,3.29837e+06,0,365184,15063.6,54.9686,7259.62,BOOST
525.8,3.29988e+06,0,365112,15077,55.0178,7230.88,BOOST
525.9,3.30139e+06,0,365040,15090.5,55.0671,7202.13,BOOST
526,3.30289e+06,0,364969,15104.1,55.1166,7173.39,BOOST
526.1,3.3044e+06,0,364897,15117.7,55.1663,7144.64,BOOST
526.2,3.30591e+06,0,364826,15131.4,55.2163,7115.9,BOOST
526.3,3.30743e+06,0,364754,15145.1,55.2664,7087.15,BOOST
526.4,3.30894e+06,0,364682,15158.9,55.3167,7058.4,BOOST
526.5,3.31046e+06,0,364611,15172.8,55.3672,7029.66,BOOST
526.6,3.31197e+06,0,364539,15186.7,55.418,7000.91,BOOST
526.7,3.31349e+06,0,364468,15200.7,55.4689,6972.17,BOOST
526.8,3.31501e+06,0,364397,15214.7,55.5201,6943.42,BOOST
526.9,3.31653e+06,0,364325,15228.7,55.5714,6914.68,BOOST
527,3.31805e+06,0,364254,15242.9,55.623,6885.93,BOOST
527.1,3.31957e+06,0,364182,15257.1,55.6748,6857.19,BOOST
527.2,3.3211e+06,0,364111,15271.3,55.7268,6828.44,BOOST
527.3,3.32263e+06,0,364040,15285.6,55.7791,6799.7,BOOST
527.4,3.32415e+06,0,363969,15300,55.8315,6770.95,BOOST
527.5,3.32568e+06,0,363897,15314.5,55.8842,6742.2,BOOST
527.6,3.32721e+06,0,363826,15328.9,55.9371,6713.46,BOOST
527.7,3.32874e+06,0,363755,15343.5,55.9902,6684.71,BOOST
527.8,3.33028e+06,0,363684,15358.1,56.0436,6655.97,BOOST
527.9,3.33181e+06,0,363613,15372.8,56.0971,6627.22,BOOST
528,3.33335e+06,0,363542,15387.6,56.151,6598.48,BOOST
528.1,3.33489e+06,0,363470,15402.4,56.205,6569.73,BOOST
528.2,3.33643e+06,0,363399,15417.3,56.2593,6540.99,BOOST
528.3,3.33797e+06,0,363328,15432.2,56.3138,6512.24,BOOST
528.4,3.33951e+06,0,363258,15447.2,56.3686,6483.5,BOOST
528.5,3.34105e+06,0,363187,15462.3,56.4236,6454.75,BOOST
528.6,3.3426e+06,0,363116,15477.4,56.4789,6426.01,BOOST
528.7,3.34415e+06,0,363045,15492.6,56.5344,6397.26,BOOST
528.8,3.34569e+06,0,362974,15507.9,56.5901,6368.51,BOOST
528.9,3.34724e+06,0,362903,15523.3,56.6461,6339.77,BOOST
529,3.3488e+06,0,362832,15538.7,56.7024,6311.02,BOOST
529.1,3.35035e+06,0,362762,15554.2,56.7589,6282.28,BOOST
529.2,3.3519e+06,0,362691,15569.7,56.8157,6253.53,BOOST
529.3,3.35346e+06,0,362620,15585.3,56.8727,6224.79,BOOST
529.4,3.35502e+06,0,362550,15601,56.93,6196.04,BOOST
529.5,3.35658e+06,0,362479,15616.8,56.9876,6167.3,BOOST
529.6,3.35814e+06,0,362409,15632.7,57.0454,6138.55,BOOST
529.7,3.3597e+06,0,362338,15648.6,57.1035,6109.81,BOOST
529.8,3.36126e+06,0,362268,15664.6,57.1619,6081.06,BOOST
529.9,3.36283e+06,0,362197,15680.7,57.2205,6052.31,BOOST
530,3.3644e+06,0,362127,15696.8,57.2795,6023.57,BOOST
530.1,3.36597e+06,0,362057,15713,57.3387,5994.82,BOOST
530.2,3.36754e+06,0,361987,15729.3,57.3982,5966.08,BOOST
530.3,3.36911e+06,0,361916,15745.7,57.458,5937.33,BOOST
530.4,3.37068e+06,0,361846,15762.2,57.518,5908.59,BOOST
530.5,3.37226e+06,0,361776,15778.7,57.5784,5879.84,BOOST
530.6,3.37383e+06,0,361706,15795.4,57.6391,5851.1,BOOST
530.7,3.37541e+06,0,361636,15812.1,57.7,5822.35,BOOST
530.8,3.37699e+06,0,361566,15828.9,57.7613,5793.61,BOOST
530.9,3.37858e+06,0,361496,15845.7,57.8229,5764.86,BOOST
531,3.38016e+06,0,361426,15862.7,57.8847,5736.11,BOOST
531.1,3.38175e+06,0,361356,15879.7,57.9469,5707.37,BOOST
531.2,3.38333e+06,0,361287,15896.8,58.0094,5678.62,BOOST
531.3,3.38492e+06,0,361217,15914.1,58.0722,5649.88,BOOST
531.4,3.38651e+06,0,361147,15931.4,58.1354,5621.13,BOOST
531.5,3.38811e+06,0,361078,15948.8,58.1988,5592.39,BOOST
531.6,3.3897e+06,0,361008,15966.2,58.2626,5563.64,BOOST
531.7,3.3913e+06,0,360938,15983.8,58.3267,5534.9,BOOST
531.8,3.39289e+06,0,360869,16001.5,58.3912,5506.15,BOOST
531.9,3.39449e+06,0,360800,16019.2,58.4559,5477.41,BOOST
532,3.39609e+06,0,360730,16037.1,58.5211,5448.66,BOOST
532.1,3.3977e+06,0,360661,16055,58.5865,5419.91,BOOST
532.2,3.3993e+06,0,360592,16073,58.6524,5391.17,BOOST
532.3,3.40091e+06,0,360523,16091.2,58.7185,5362.42,BOOST
532.4,3.40252e+06,0,360454,16109.4,58.785,5333.68,BOOST
532.5,3.40413e+06,0,360385,16127.7,58.8519,5304.93,BOOST
532.6,3.40574e+06,0,360316,16146.2,58.9192,5276.19,BOOST
532.7,3.40735e+06,0,360247,16164.7,58.9868,5247.44,BOOST
532.8,3.40897e+06,0,360178,16183.3,59.0548,5218.7,BOOST
532.9,3.41059e+06,0,360109,16202.1,59.1231,5189.95,BOOST
533,3.41221e+06,0,360040,16220.9,59.1919,5161.21,BOOST
533.1,3.41383e+06,0,359972,16239.8,59.261,5132.46,BOOST
533.2,3.41545e+06,0,359903,16258.9,59.3305,5103.71,BOOST
533.3,3.41708e+06,0,359835,16278,59.4004,5074.97,BOOST
533.4,3.41871e+06,0,359766,16297.3,59.4707,5046.22,BOOST
533.5,3.42033e+06,0,359698,16316.7,59.5414,5017.48,BOOST
533.6,3.42197e+06,0,359630,16336.2,59.6125,4988.73,BOOST
533.7,3.4236e+06,0,359561,16355.8,59.684,4959.99,BOOST
533.8,3.42523e+06,0,359493,16375.5,59.7559,4931.24,BOOST
533.9,3.42687e+06,0,359425,16395.3,59.8283,4902.5,BOOST
534,3.42851e+06,0,359357,16415.2,59.9011,4873.75,BOOST
534.1,3.43015e+06,0,359289,16435.3,59.9743,4845.01,BOOST
534.2,3.43179e+06,0,359221,16455.5,60.0479,4816.26,BOOST
534.3,3.43344e+06,0,359154,16475.8,60.122,4787.51,BOOST
534.4,3.43509e+06,0,359086,16496.2,60.1965,4758.77,BOOST
534.5,3.43674e+06,0,359018,16516.8,60.2715,4730.02,BOOST
534.6,3.43839e+06,0,358951,16537.4,60.347,4701.28,BOOST
534.7,3.44004e+06,0,358883,16558.2,60.4229,4672.53,BOOST
534.8,3.4417e+06,0,358816,16579.2,60.4992,4643.79,BOOST
534.9,3.44335e+06,0,358749,16600.2,60.5761,4615.04,BOOST
535,3.44501e+06,0,358682,16621.4,60.6534,4586.3,BOOST
535.1,3.44668e+06,0,358615,16642.7,60.7312,4557.55,BOOST
535.2,3.44834e+06,0,358548,16664.2,60.8095,4528.81,BOOST
535.3,3.45001e+06,0,358481,16685.8,60.8883,4500.06,BOOST
535.4,3.45167e+06,0,358414,16707.5,60.9676,4471.31,BOOST
535.5,3.45334e+06,0,358347,16729.4,61.0474,4442.57,BOOST
535.6,3.45502e+06,0,358281,16751.4,61.1277,4413.82,BOOST
535.7,3.45669e+06,0,358214,16773.5,61.2086,4385.08,BOOST
535.8,3.45837e+06,0,358148,16795.9,61.29,4356.33,BOOST
535.9,3.46005e+06,0,358081,16818.3,61.3719,4327.59,BOOST
536,3.46173e+06,0,358015,16840.9,61.4544,4298.84,BOOST
536.1,3.46341e+06,0,357949,16863.7,61.5374,4270.1,BOOST
536.2,3.4651e+06,0,357883,16886.6,61.621,4241.35,BOOST
536.3,3.46679e+06,0,357817,16909.6,61.7051,4212.61,BOOST
536.4,3.46848e+06,0,357751,16932.8,61.7899,4183.86,BOOST
536.5,3.47017e+06,0,357685,16956.2,61.8752,4155.11,BOOST
536.6,3.47187e+06,0,357620,16979.8,61.9611,4126.37,BOOST
536.7,3.47357e+06,0,357554,17003.5,62.0476,4097.62,BOOST
536.8,3.47527e+06,0,357489,17027.3,62.1347,4068.88,BOOST
536.9,3.47697e+06,0,357424,17051.4,62.2225,4040.13,BOOST
537,3.47867e+06,0,357359,17075.6,62.3108,4011.39,BOOST
537.1,3.48038e+06,0,357294,17100,62.3998,3982.64,BOOST
537.2,3.48209e+06,0,357229,17124.6,62.4894,3953.9,BOOST
537.3,3.4838e+06,0,357164,17149.3,62.5797,3925.15,BOOST
537.4,3.48552e+06,0,357099,17170.1,62.6555,3901.2,BOOST
537.5,3.48724e+06,0,357034,17182.6,62.7012,3900,BURNOUT
537.6,3.48895e+06,0,356970,17182.6,62.7013,3900,BURNOUT
537.7,3.49067e+06,0,356905,17182.6,62.7014,3900,BURNOUT
537.8,3.49239e+06,0,356840,17182.7,62.7016,3900,BURNOUT
537.9,3.4941e+06,0,356775,17182.7,62.7017,3900,BURNOUT
538,3.49582e+06,0,356710,17182.8,62.7018,3900,BURNOUT
538.1,3.49754e+06,0,356645,17182.8,62.702,3900,BURNOUT
538.2,3.49926e+06,0,356579,17182.8,62.7021,3900,BURNOUT
538.3,3.50097e+06,0,356514,17182.9,62.7022,3900,BURNOUT
538.4,3.50269e+06,0,356449,17182.9,62.7024,3900,BURNOUT
538.5,3.50441e+06,0,356383,17182.9,62.7025,3900,BURNOUT
538.6,3.50612e+06,0,356317,17183,62.7027,3900,BURNOUT
538.7,3.50784e+06,0,356252,17183,62.7028,3900,BURNOUT
538.8,3.50956e+06,0,356186,17183.1,62.7029,3900,BURNOUT
538.9,3.51127e+06,0,356120,17183.1,62.7031,3900,BURNOUT
539,3.51299e+06,0,356054,17183.1,62.7032,3900,BURNOUT
539.1,3.51471e+06,0,355987,17183.2,62.7033,3900,BURNOUT
539.2,3.51643e+06,0,355921,17183.2,62.7035,3900,BURNOUT
539.3,3.51814e+06,0,355855,17183.2,62.7036,3900,BURNOUT
539.4,3.51986e+06,0,355788,17183.3,62.7038,3900,BURNOUT
539.5,3.52158e+06,0,355722,17183.3,62.7039,3900,BURNOUT
539.6,3.52329e+06,0,355655,17183.4,62.704,3900,BURNOUT
539.7,3.52501e+06,0,355588,17183.4,62.7042,3900,BURNOUT
539.8,3.52673e+06,0,355522,17183.4,62.7043,3900,BURNOUT
539.9,3.52844e+06,0,355455,17183.5,62.7045,3900,BURNOUT
540,3.53016e+06,0,355388,17183.5,62.7046,3900,BURNOUT
540.1,3.53188e+06,0,355320,17183.6,62.7047,3900,BURNOUT
540.2,3.5336e+06,0,355253,17183.6,62.7049,3900,BURNOUT
540.3,3.53531e+06,0,355186,17183.6,62.705,3900,BURNOUT
540.4,3.53703e+06,0,355118,17183.7,62.7052,3900,BURNOUT
540.5,3.53875e+06,0,355051,17183.7,62.7053,3900,BURNOUT
540.6,3.54046e+06,0,354983,17183.7,62.7054,3900,BURNOUT
540.7,3.54218e+06,0,354915,17183.8,62.7056,3900,BURNOUT
540.8,3.5439e+06,0,354848,17183.8,62.7057,3900,BURNOUT
540.9,3.54562e+06,0,354780,17183.9,62.7059,3900,BURNOUT
541,3.54733e+06,0,354712,17183.9,62.706,3900,BURNOUT
541.1,3.54905e+06,0,354643,17183.9,62.7061,3900,BURNOUT
541.2,3.55077e+06,0,354575,17184,62.7063,3900,BURNOUT
541.3,3.55248e+06,0,354507,17184,62.7064,3900,BURNOUT
541.4,3.5542e+06,0,354438,17184.1,62.7066,3900,BURNOUT
541.5,3.55592e+06,0,354370,17184.1,62.7067,3900,BURNOUT
541.6,3.55763e+06,0,354301,17184.1,62.7069,3900,BURNOUT
541.7,3.55935e+06,0,354233,17184.2,62.707,3900,BURNOUT
541.8,3.56107e+06,0,354164,17184.2,62.7071,3900,BURNOUT
541.9,3.56279e+06,0,354095,17184.3,62.7073,3900,BURNOUT
542,3.5645e+06,0,354026,17184.3,62.7074,3900,BURNOUT
542.1,3.56622e+06,0,353957,17184.3,62.7076,3900,BURNOUT
542.2,3.56794e+06,0,353887,17184.4,62.7077,3900,BURNOUT
542.3,3.56965e+06,0,353818,17184.4,62.7079,3900,BURNOUT
542.4,3.57137e+06,0,353749,17184.4,62.708,3900,BURNOUT
542.5,3.57309e+06,0,353679,17184.5,62.7082,3900,BURNOUT
542.6,3.57481e+06,0,353610,17184.5,62.7083,3900,BURNOUT
542.7,3.57652e+06,0,353540,17184.6,62.7084,3900,BURNOUT
542.8,3.57824e+06,0,353470,17184.6,62.7086,3900,BURNOUT
542.9,3.57996e+06,0,353400,17184.6,62.7087,3900,BURNOUT
543,3.58167e+06,0,353330,17184.7,62.7089,3900,BURNOUT
543.1,3.58339e+06,0,353260,17184.7,62.709,3900,BURNOUT
543.2,3.58511e+06,0,353190,17184.8,62.7092,3900,BURNOUT
543.3,3.58682e+06,0,353120,17184.8,62.7093,3900,BURNOUT
543.4,3.58854e+06,0,353049,17184.8,62.7095,3900,BURNOUT
543.5,3.59026e+06,0,352979,17184.9,62.7096,3900,BURNOUT
543.6,3.59198e+06,0,352908,17184.9,62.7098,3900,BURNOUT
543.7,3.59369e+06,0,352838,17185,62.7099,3900,BURNOUT
543.8,3.59541e+06,0,352767,17185,62.7101,3900,BURNOUT
543.9,3.59713e+06,0,352696,17185,62.7102,3900,BURNOUT
544,3.59884e+06,0,352625,17185.1,62.7103,3900,BURNOUT
544.1,3.60056e+06,0,352554,17185.1,62.7105,3900,BURNOUT
544.2,3.60228e+06,0,352483,17185.2,62.7106,3900,BURNOUT
544.3,3.60399e+06,0,352411,17185.2,62.7108,3900,BURNOUT
544.4,3.60571e+06,0,352340,17185.3,62.7109,3900,BURNOUT
544.5,3.60743e+06,0,352269,17185.3,62.7111,3900,BURNOUT
544.6,3.60915e+06,0,352197,17185.3,62.7112,3900,BURNOUT
544.7,3.61086e+06,0,352125,17185.4,62.7114,3900,BURNOUT
544.8,3.61258e+06,0,352054,17185.4,62.7115,3900,BURNOUT
544.9,3.6143e+06,0,351982,17185.5,62.7117,3900,BURNOUT
545,3.61601e+06,0,351910,17185.5,62.7118,3900,BURNOUT
545.1,3.61773e+06,0,351838,17185.5,62.712,3900,BURNOUT
545.2,3.61945e+06,0,351766,17185.6,62.7121,3900,BURNOUT
545.3,3.62117e+06,0,351693,17185.6,62.7123,3900,BURNOUT
545.4,3.62288e+06,0,351621,17185.7,62.7124,3900,BURNOUT
545.5,3.6246e+06,0,351548,17185.7,62.7126,3900,BURNOUT
545.6,3.62632e+06,0,351476,17185.7,62.7127,3900,BURNOUT
545.7,3.62803e+06,0,351403,17185.8,62.7129,3900,BURNOUT
545.8,3.62975e+06,0,351331,17185.8,62.713,3900,BURNOUT
545.9,3.63147e+06,0,351258,17185.9,62.7132,3900,BURNOUT
546,3.63318e+06,0,351185,17185.9,62.7133,3900,BURNOUT
546.1,3.6349e+06,0,351112,17186,62.7135,3900,BURNOUT
546.2,3.63662e+06,0,351039,17186,62.7137,3900,BURNOUT
546.3,3.63834e+06,0,350965,17186,62.7138,3900,BURNOUT
546.4,3.64005e+06,0,350892,17186.1,62.714,3900,BURNOUT
546.5,3.64177e+06,0,350819,17186.1,62.7141,3900,BURNOUT
546.6,3.64349e+06,0,350745,17186.2,62.7143,3900,BURNOUT
546.7,3.6452e+06,0,350671,17186.2,62.7144,3900,BURNOUT
546.8,3.64692e+06,0,350598,17186.2,62.7146,3900,BURNOUT
546.9,3.64864e+06,0,350524,17186.3,62.7147,3900,BURNOUT
547,3.65035e+06,0,350450,17186.3,62.7149,3900,BURNOUT
547.1,3.65207e+06,0,350376,17186.4,62.715,3900,BURNOUT
547.2,3.65379e+06,0,350302,17186.4,62.7152,3900,BURNOUT
547.3,3.65551e+06,0,350228,17186.5,62.7153,3900,BURNOUT
547.4,3.65722e+06,0,350153,17186.5,62.7155,3900,BURNOUT
547.5,3.65894e+06,0,350079,17186.5,62.7157,3900,BURNOUT
547.6,3.66066e+06,0,350004,17186.6,62.7158,3900,BURNOUT
547.7,3.66237e+06,0,349930,17186.6,62.716,3900,BURNOUT
547.8,3.66409e+06,0,349855,17186.7,62.7161,3900,BURNOUT
547.9,3.66581e+06,0,349780,17186.7,62.7163,3900,BURNOUT
548,3.66753e+06,0,349705,17186.8,62.7164,3900,BURNOUT
548.1,3.66924e+06,0,349630,17186.8,62.7166,3900,BURNOUT
548.2,3.67096e+06,0,349555,17186.8,62.7167,3900,BURNOUT
548.3,3.67268e+06,0,349480,17186.9,62.7169,3900,BURNOUT
548.4,3.67439e+06,0,349405,17186.9,62.7171,3900,BURNOUT
548.5,3.67611e+06,0,349329,17187,62.7172,3900,BURNOUT
